predclass,age,workclass,native-country,education,marital-status,education-num,capital-gain,capital-loss,sex,race,relationship,sex-marital
0,5,3,7,0,1,11,0,0,0,4,3,1
0,25,3,7,5,3,8,0,0,0,4,1,3
0,19,3,7,0,0,11,0,0,0,4,5,0
1,15,3,7,1,0,12,0,0,1,4,0,5
0,27,3,7,3,0,3,0,0,1,4,0,5
0,5,5,7,5,1,8,0,0,1,2,4,6
0,8,3,6,3,2,6,0,0,1,4,1,7
0,14,3,7,5,0,8,0,0,1,4,0,5
0,16,3,7,5,1,8,0,0,1,4,3,6
1,37,4,7,0,0,11,0,0,1,4,0,5
0,25,4,7,5,1,8,0,0,1,4,1,6
0,32,3,7,5,0,8,0,0,1,4,0,5
0,13,3,7,5,0,8,0,0,1,4,0,5
0,37,3,7,5,3,8,0,0,0,4,4,3
0,22,3,7,4,1,9,0,0,1,4,4,6
0,7,3,7,4,1,9,0,0,1,4,3,6
0,4,3,7,5,1,8,0,0,0,4,3,1
0,6,3,7,3,1,4,0,0,0,2,4,1
0,37,3,7,5,3,8,0,0,0,4,4,3
0,6,3,7,6,1,13,0,0,0,4,1,1
0,22,3,7,5,3,8,0,38,1,4,4,8
0,6,3,7,4,1,9,0,0,1,4,1,6
0,50,5,7,5,4,8,0,0,0,4,2,4
0,2,5,5,3,0,6,0,0,0,1,5,0
1,24,3,7,4,0,9,0,51,1,2,0,5
0,15,3,7,3,1,6,0,0,1,2,1,6
0,40,3,7,5,0,8,0,0,1,4,0,5
0,1,3,7,5,1,8,0,0,0,4,2,1
1,43,1,7,2,0,15,98,0,1,4,0,5
0,4,3,7,4,1,9,0,0,0,4,3,1
0,36,3,7,4,4,9,0,0,0,4,2,4
1,21,3,7,1,0,12,98,0,1,4,0,5
0,4,3,7,4,1,9,0,0,1,4,1,6
1,36,3,7,2,3,15,0,0,0,4,1,3
0,7,3,7,5,1,8,0,0,1,4,1,6
0,19,0,7,0,0,11,0,0,1,4,0,5
0,12,3,7,6,1,13,0,0,1,2,1,6
0,6,3,7,4,1,9,0,0,1,4,1,6
0,27,3,7,4,0,9,0,0,1,4,0,5
0,15,1,7,6,0,13,0,0,1,4,0,5
0,8,3,7,1,1,12,0,0,0,4,1,1
0,24,4,7,5,3,8,0,0,1,4,4,8
0,1,3,7,5,1,8,0,0,0,4,3,1
0,40,3,7,4,0,9,0,35,1,4,0,5
1,45,3,7,1,4,12,104,0,1,4,1,9
0,12,3,7,1,1,12,0,0,1,4,3,6
0,2,3,7,5,1,8,0,0,0,2,3,1
1,18,4,7,7,0,14,0,0,1,4,0,5
1,35,3,7,1,0,12,0,0,1,4,0,5
0,11,3,7,3,1,5,0,0,0,4,4,1
0,21,3,7,5,1,8,0,0,1,4,3,6
0,25,3,7,4,4,9,0,0,0,2,4,4
0,24,3,7,1,1,12,0,0,1,2,1,6
0,6,3,7,1,1,12,0,0,1,4,1,6
1,14,3,7,6,0,13,0,0,1,4,0,5
0,14,3,6,3,1,2,0,0,1,4,1,6
1,29,3,7,6,0,13,0,0,1,4,0,5
0,1,3,7,3,1,6,0,0,0,4,3,1
1,40,4,7,6,0,13,0,0,1,4,0,5
0,8,3,7,0,1,10,0,0,0,4,1,1
1,15,3,7,6,0,13,0,0,1,4,0,5
0,10,3,7,3,1,4,0,0,1,4,3,6
1,29,0,7,1,0,12,98,0,1,4,0,5
0,0,5,7,3,1,5,0,0,0,4,3,1
0,26,1,7,5,1,8,0,0,1,4,4,6
1,39,4,7,1,2,12,0,0,0,4,1,2
0,2,3,7,5,0,8,0,0,0,4,5,0
0,3,0,7,5,1,8,0,0,0,4,3,1
0,25,3,7,4,1,9,0,0,1,4,1,6
0,73,3,7,5,4,8,0,0,1,4,4,9
0,8,3,7,3,3,6,0,0,1,2,1,8
0,10,3,6,5,1,8,0,0,0,2,1,1
0,31,3,7,5,0,8,0,0,1,4,0,5
0,31,0,7,4,1,9,0,0,1,2,1,6
0,10,3,7,5,0,8,0,0,1,4,0,5
0,29,3,7,1,4,12,0,0,0,4,4,4
0,15,3,7,3,0,2,0,0,1,4,2,5
0,5,3,7,0,0,10,0,0,1,4,0,5
1,7,3,7,1,0,12,0,0,0,4,5,0
0,14,3,7,5,0,8,0,0,1,4,0,5
0,3,3,7,4,1,9,0,0,0,4,1,1
0,11,4,7,7,1,14,28,0,1,4,1,6
1,23,4,7,5,0,8,0,0,1,4,0,5
1,22,3,7,5,0,8,0,0,1,4,0,5
0,37,1,7,5,0,8,0,0,1,4,0,5
0,42,1,7,4,0,9,0,0,1,4,0,5
0,0,3,7,3,1,6,0,0,0,4,3,1
0,8,4,7,4,1,9,0,0,1,4,3,6
1,32,1,7,5,0,8,0,0,1,4,0,5
0,38,4,7,5,3,8,120,0,1,4,1,8
0,22,3,7,5,0,8,0,0,1,4,0,5
0,50,3,7,4,4,9,0,0,0,4,1,4
0,11,3,7,5,1,8,0,0,1,4,4,6
0,18,3,1,3,0,4,0,0,1,4,0,5
1,27,3,7,5,0,8,0,0,1,4,0,5
1,34,3,7,6,0,13,0,0,1,4,0,5
0,38,3,7,1,4,12,0,0,1,1,3,9
1,28,1,7,5,0,8,0,0,1,4,0,5
0,15,3,7,5,0,8,0,0,1,4,0,5
0,28,3,7,4,3,9,0,0,0,4,4,3
1,28,3,1,6,0,13,112,0,1,4,0,5
1,18,3,7,1,1,12,0,0,1,4,1,6
0,38,1,7,5,0,8,0,0,1,4,0,5
1,42,3,7,4,0,9,0,0,1,4,0,5
0,5,3,7,5,1,8,0,0,0,4,1,1
0,29,1,7,6,4,13,0,0,0,2,4,4
0,6,3,7,5,1,8,0,0,1,4,3,6
1,30,3,7,1,0,12,0,0,1,4,0,5
0,17,3,3,5,0,8,0,0,1,4,0,5
0,34,3,7,3,3,6,0,0,1,4,3,8
0,23,3,7,0,0,10,0,0,1,4,0,5
0,7,1,7,4,1,9,0,0,1,4,3,6
0,3,3,7,4,1,9,0,0,1,4,1,6
0,27,3,7,4,3,9,20,0,1,4,4,8
0,9,3,7,5,3,8,0,0,1,4,4,8
0,18,1,7,5,3,8,0,0,0,4,4,3
0,6,3,5,4,1,9,0,0,1,1,4,6
0,23,3,7,5,3,8,0,0,1,4,1,8
0,32,1,7,5,0,8,0,0,1,4,0,5
0,15,3,7,5,1,8,0,0,1,4,1,6
0,11,3,7,0,3,10,0,0,0,4,4,3
1,34,3,7,6,0,13,112,0,1,4,0,5
1,45,3,7,0,0,10,0,0,1,4,0,5
0,14,3,6,4,0,9,0,0,1,4,0,5
1,30,1,7,0,0,11,0,0,1,4,0,5
0,19,3,7,0,1,10,0,0,0,4,1,1
0,27,1,7,5,1,8,0,0,1,4,1,6
0,1,5,7,5,1,8,0,0,0,4,3,1
1,29,3,7,1,0,12,0,0,1,4,0,5
0,15,3,7,5,1,8,0,0,1,4,1,6
0,34,4,7,0,3,11,0,0,0,2,4,3
1,31,3,7,1,0,12,0,0,1,4,0,5
0,11,3,7,1,1,12,0,0,0,2,4,1
1,40,4,7,4,0,9,0,0,1,4,0,5
0,16,3,7,0,0,10,0,0,1,4,0,5
0,25,3,7,5,3,8,0,0,1,4,1,8
0,0,3,7,3,1,5,0,0,1,4,3,6
0,46,5,7,3,3,4,0,0,1,2,1,8
1,14,4,7,1,0,12,0,0,1,4,0,5
0,17,5,7,6,1,13,73,0,1,4,1,6
0,18,3,7,4,1,9,0,54,1,4,1,6
0,3,3,7,5,1,8,0,0,1,4,3,6
0,19,3,7,5,0,8,0,0,0,4,5,0
0,7,3,7,4,1,9,0,0,0,4,1,1
1,16,3,7,4,0,9,0,0,1,2,0,5
0,19,3,7,4,0,9,0,0,1,4,0,5
0,14,3,7,1,3,12,0,0,0,4,4,3
0,12,3,7,0,3,11,57,0,0,4,4,3
1,30,3,7,1,0,12,0,0,1,4,0,5
1,13,3,7,2,0,15,81,0,1,4,0,5
0,17,3,7,5,0,8,0,0,1,4,0,5
0,6,3,7,5,1,8,0,0,0,4,2,1
0,16,3,7,0,3,10,0,0,1,4,1,8
0,42,3,7,3,3,5,0,0,0,4,1,3
0,50,4,7,1,3,12,0,0,1,4,1,8
0,9,3,7,5,3,8,0,0,1,4,1,8
0,10,3,5,5,0,8,45,0,1,1,0,5
0,3,3,8,5,0,8,0,0,0,4,3,0
0,7,3,7,1,1,12,0,0,1,4,3,6
0,27,0,7,0,3,10,0,0,1,4,1,8
1,14,3,7,5,0,8,0,0,1,4,0,5
0,11,3,7,7,0,14,0,0,1,4,0,5
0,2,3,7,5,1,8,0,0,0,4,3,1
1,14,4,7,1,0,12,0,51,0,4,5,0
0,3,3,7,5,1,8,0,0,0,4,1,1
0,47,3,7,5,3,8,0,0,0,4,1,3
1,30,1,7,5,0,8,0,0,0,4,5,0
0,19,3,7,4,1,9,0,0,0,4,1,1
1,31,3,7,5,0,8,0,0,1,4,0,5
0,2,4,6,4,1,9,0,0,0,4,3,1
0,5,3,7,5,1,8,0,0,0,2,3,1
0,39,3,7,3,3,4,0,0,1,4,1,8
0,5,3,7,4,1,9,0,0,1,4,1,6
1,20,3,7,1,0,12,0,0,1,4,0,5
0,40,1,7,1,4,12,0,0,0,4,1,4
1,21,3,7,0,0,11,0,0,1,4,0,5
0,17,3,7,5,1,8,0,0,0,2,4,1
0,5,5,7,3,3,6,0,0,0,2,4,3
0,21,0,7,4,3,9,0,0,0,4,1,3
1,13,4,4,4,0,9,0,51,1,1,0,5
1,15,3,7,1,1,12,0,0,1,4,1,6
0,12,3,7,3,2,7,0,0,0,2,1,2
0,39,3,7,5,0,8,0,0,1,4,0,5
1,25,3,7,0,0,10,95,0,0,4,5,0
0,49,5,7,3,3,5,24,0,1,4,1,8
0,54,1,7,5,4,8,0,0,0,4,2,4
0,3,3,7,3,1,6,0,0,1,4,3,6
0,8,3,7,5,1,8,0,0,1,4,3,6
1,25,3,8,5,0,8,0,0,1,4,0,5
0,3,5,7,5,1,8,0,0,0,4,3,1
1,44,3,7,4,0,9,0,0,1,4,0,5
0,7,1,7,1,0,12,0,0,0,4,5,0
0,34,3,7,3,1,4,0,0,0,2,4,1
0,10,3,7,5,1,8,0,0,1,4,1,6
1,24,3,7,4,0,9,0,51,0,4,5,0
0,14,3,7,5,3,8,0,0,1,4,1,8
0,22,3,7,5,3,8,0,0,0,2,4,3
0,19,5,7,5,0,8,0,0,1,2,0,5
0,34,4,7,7,0,14,0,0,1,4,0,5
0,35,3,7,5,1,8,0,0,0,4,4,1
1,32,3,7,1,0,12,0,0,1,4,0,5
0,26,3,7,4,0,9,0,0,1,4,0,5
1,28,3,7,1,0,12,0,55,1,4,0,5
0,32,3,7,5,3,8,0,0,1,4,1,8
0,2,3,7,5,1,8,0,0,0,4,1,1
0,27,4,7,5,0,8,0,0,1,4,0,5
0,50,4,7,5,0,8,0,0,1,4,0,5
1,41,3,7,7,0,14,0,0,1,4,0,5
1,19,3,7,1,0,12,98,0,1,4,0,5
1,50,3,3,5,4,8,113,0,0,4,1,4
1,44,3,7,2,0,15,0,0,1,4,0,5
0,38,1,7,3,1,3,0,0,0,2,4,1
0,6,5,5,0,1,11,0,0,1,1,3,6
0,18,0,7,5,1,8,0,0,1,4,1,6
0,18,3,7,3,1,5,0,0,0,2,4,1
0,3,1,7,4,1,9,0,0,0,4,3,1
0,34,3,7,5,0,8,0,0,0,2,5,0
0,6,3,7,1,1,12,0,0,1,4,3,6
0,22,3,7,5,0,8,0,0,1,4,0,5
0,19,3,7,4,3,9,0,0,0,4,4,3
1,30,3,7,5,0,8,0,0,1,4,0,5
1,10,3,7,1,1,12,0,0,1,4,1,6
0,12,3,7,5,0,8,0,0,1,4,0,5
0,4,1,7,4,1,9,0,0,1,4,1,6
0,1,3,7,4,1,9,0,0,0,4,1,1
0,7,3,7,4,1,9,0,0,1,4,3,6
1,22,0,7,5,0,8,0,0,1,4,0,5
0,34,1,7,4,0,9,0,0,1,4,0,5
1,30,3,7,1,0,12,112,0,1,4,0,5
0,45,3,7,4,3,9,0,0,0,4,4,3
1,32,3,7,1,0,12,0,0,1,4,0,5
0,3,3,7,3,0,6,0,0,1,4,0,5
0,7,3,7,4,1,9,0,0,1,4,1,6
0,8,3,7,5,1,8,0,0,0,4,3,1
0,37,4,7,1,0,12,0,0,1,4,0,5
0,8,3,7,5,1,8,0,0,1,4,3,6
0,3,5,7,5,0,8,0,0,0,4,5,0
1,26,3,7,4,3,9,0,0,0,4,4,3
0,9,3,7,1,1,12,0,49,1,4,1,6
0,7,3,7,5,0,8,0,0,1,4,0,5
0,1,3,7,3,1,6,0,0,1,0,3,6
1,28,4,8,4,0,9,0,0,0,4,5,0
0,28,4,7,5,0,8,0,0,1,4,0,5
0,9,3,7,1,1,12,0,0,1,4,1,6
0,30,3,7,4,1,9,0,0,1,4,3,6
0,37,5,7,5,0,8,0,0,1,4,0,5
0,4,2,7,5,1,8,0,0,1,2,3,6
0,12,3,7,5,3,8,0,0,0,4,4,3
0,51,3,7,4,0,9,0,0,1,4,0,5
0,4,3,6,4,1,9,0,0,1,2,1,6
0,11,4,7,4,1,9,0,0,1,4,1,6
1,29,3,7,5,0,8,0,0,0,4,5,0
0,18,3,7,5,3,8,0,0,0,2,4,3
0,33,4,7,3,1,5,0,0,1,4,1,6
0,31,4,7,4,3,9,0,0,1,4,1,8
0,0,5,7,3,1,5,0,0,1,4,3,6
1,42,3,7,1,0,12,112,0,1,4,0,5
0,6,3,7,4,1,9,0,0,1,2,3,6
0,36,3,7,5,4,8,0,0,0,4,1,4
1,33,4,7,6,0,13,0,0,1,4,0,5
0,15,5,6,3,1,2,0,0,0,4,4,1
0,36,3,6,3,2,7,0,0,1,3,1,7
0,35,3,7,5,0,8,0,0,1,2,0,5
0,21,3,7,1,0,12,0,0,1,4,0,5
1,26,3,7,6,0,13,0,0,1,4,0,5
0,18,3,7,1,0,12,0,0,0,4,5,0
1,24,3,7,7,0,14,0,0,1,4,0,5
0,5,3,7,4,1,9,0,0,1,4,3,6
1,22,3,7,5,0,8,0,0,1,4,0,5
1,28,3,7,6,0,13,0,0,1,4,0,5
0,14,3,7,3,0,4,0,0,0,4,5,0
1,23,3,7,1,0,12,0,50,1,4,0,5
0,30,4,7,3,0,2,0,0,1,4,0,5
0,36,3,6,5,0,8,0,0,1,2,0,5
1,36,4,7,1,0,12,0,0,1,4,0,5
1,16,1,7,1,1,12,0,23,1,2,1,6
0,7,3,7,1,1,12,0,0,0,4,3,1
0,17,3,7,4,1,9,0,0,0,4,1,1
1,29,4,7,5,0,8,0,0,1,4,0,5
0,12,0,7,4,0,9,0,0,1,4,0,5
1,44,1,7,3,4,6,0,0,0,4,4,4
0,14,3,7,5,0,8,0,0,1,4,0,5
0,12,3,7,5,2,8,0,0,1,2,3,7
0,25,3,7,5,3,8,0,0,1,4,4,8
0,33,0,7,4,0,9,0,0,1,4,0,5
0,17,3,7,5,3,8,0,0,0,4,1,3
0,22,3,7,3,0,3,0,0,1,4,0,5
0,57,3,7,3,0,1,0,0,1,2,0,5
0,23,3,7,4,0,9,0,0,1,4,0,5
1,58,4,7,7,0,14,0,66,1,4,0,5
1,23,1,7,1,0,12,0,0,0,4,5,0
0,19,3,7,3,0,6,0,0,1,4,0,5
1,44,5,7,1,0,12,0,0,1,4,0,5
0,25,5,6,3,0,6,0,0,1,4,0,5
1,11,3,7,1,0,12,0,0,0,4,5,0
0,2,3,7,4,1,9,0,0,0,4,1,1
0,19,3,7,0,3,11,0,0,0,2,4,3
0,16,5,3,0,3,10,0,0,0,4,1,3
0,33,0,7,4,3,9,0,8,0,4,4,3
1,30,3,7,0,0,11,112,0,0,2,5,0
0,31,3,6,5,1,8,0,0,0,2,4,1
0,43,4,7,5,3,8,0,0,1,4,1,8
0,13,3,7,6,1,13,0,0,1,2,1,6
1,15,3,7,1,0,12,0,0,1,4,0,5
1,28,1,7,6,0,13,0,55,0,4,5,0
1,34,3,7,4,0,9,0,0,1,4,0,5
0,36,3,6,3,2,4,0,0,1,2,4,7
0,17,3,8,6,1,13,0,0,0,2,4,1
1,31,4,6,6,0,13,0,0,1,4,0,5
0,51,5,7,5,0,8,0,0,1,4,0,5
0,15,3,7,0,3,11,0,0,0,4,1,3
0,46,5,7,5,0,8,0,0,1,4,0,5
0,14,3,7,5,3,8,0,0,0,2,4,3
0,41,4,7,1,3,12,0,0,0,4,1,3
1,15,3,7,0,0,11,0,0,1,4,0,5
0,15,3,7,1,1,12,0,0,1,4,1,6
0,23,3,7,1,3,12,0,0,1,4,3,8
1,33,3,7,1,0,12,122,0,1,4,0,5
0,21,4,7,3,3,5,0,0,1,4,1,8
0,13,3,7,5,0,8,0,0,1,4,0,5
0,4,3,7,5,1,8,0,0,0,4,4,1
1,11,3,7,1,1,12,0,23,0,4,3,1
0,46,3,8,5,0,8,0,0,1,4,0,5
0,15,3,7,0,3,11,0,8,0,4,4,3
0,8,3,7,5,1,8,0,0,1,4,1,6
1,42,3,7,4,0,9,0,0,1,4,0,5
0,5,1,8,0,1,10,0,0,0,4,3,1
0,32,3,7,4,1,9,0,0,1,4,3,6
0,19,3,7,1,1,12,0,0,1,4,1,6
0,14,5,6,5,0,8,0,0,0,4,5,0
0,29,3,7,4,3,9,0,0,0,4,4,3
1,20,1,7,7,0,14,0,0,1,4,0,5
1,31,3,7,1,0,12,0,0,1,2,0,5
0,26,3,7,4,0,9,0,35,1,4,0,5
1,24,3,7,5,0,8,0,0,1,4,0,5
0,37,3,7,5,0,8,60,0,1,4,0,5
0,19,3,7,4,3,9,0,0,0,4,1,3
0,12,3,7,1,3,12,0,0,0,3,4,3
0,49,1,7,5,0,8,0,75,1,4,0,5
0,42,3,7,7,1,14,0,0,1,4,1,6
1,45,3,7,1,0,12,0,0,1,4,0,5
0,12,3,6,3,1,5,0,0,1,4,1,6
1,11,3,7,1,0,12,0,0,1,4,0,5
1,10,3,7,1,0,12,0,50,1,4,0,5
1,25,1,7,5,0,8,0,0,1,4,0,5
1,43,3,7,0,0,10,0,0,1,4,0,5
1,41,3,7,6,0,13,0,0,1,4,0,5
0,10,3,7,4,0,9,0,0,1,4,0,5
0,28,3,7,5,4,8,0,0,0,4,1,4
1,33,3,7,4,0,9,0,0,1,4,0,5
0,26,3,7,4,0,9,0,0,1,2,0,5
0,22,3,7,7,3,14,0,0,1,4,1,8
0,4,3,7,4,1,9,0,0,1,4,3,6
0,7,3,7,5,0,8,0,0,1,2,0,5
0,42,4,7,7,0,14,0,0,1,4,0,5
1,19,3,7,5,0,8,0,0,1,4,0,5
0,55,5,7,4,4,9,0,0,0,1,4,4
1,18,3,2,6,0,13,0,0,1,1,0,5
0,16,3,7,4,3,9,0,0,1,4,3,8
0,13,3,7,5,1,8,0,0,0,2,1,1
1,23,3,7,0,3,10,0,0,1,4,4,8
0,9,4,7,4,0,9,0,0,1,4,0,5
0,20,0,7,0,3,10,0,0,1,2,1,8
0,51,4,7,4,3,9,0,0,0,4,1,3
1,28,3,7,1,0,12,0,0,1,4,0,5
0,39,3,7,5,0,8,0,0,1,4,0,5
0,19,3,7,5,1,8,0,0,0,4,3,1
1,33,3,7,1,0,12,95,0,1,4,0,5
0,21,3,7,0,0,10,0,0,1,4,0,5
0,12,3,7,1,0,12,0,0,1,4,0,5
0,11,3,7,5,1,8,0,0,0,4,4,1
0,22,0,7,4,0,9,0,0,1,4,0,5
0,9,1,7,1,1,12,0,0,1,4,1,6
1,35,4,7,4,3,9,0,0,1,4,1,8
0,35,3,7,1,3,12,0,0,1,4,1,8
0,67,3,7,5,4,8,0,0,0,4,1,4
0,16,0,7,4,1,9,0,0,0,4,1,1
1,29,0,7,7,0,14,112,0,1,4,0,5
0,13,3,7,5,1,8,0,0,0,4,1,1
1,21,3,1,1,0,12,0,0,1,4,0,5
0,49,3,7,5,4,8,0,0,0,4,1,4
1,45,0,3,6,0,13,0,0,1,4,0,5
1,14,3,7,1,0,12,0,50,1,2,0,5
1,14,3,7,1,0,12,0,0,1,4,0,5
0,22,3,7,5,0,8,44,0,1,4,0,5
0,43,4,8,5,3,8,0,0,1,2,1,8
0,10,3,7,1,1,12,0,0,0,4,3,1
0,20,5,7,0,0,10,0,0,0,0,5,0
0,21,3,7,4,3,9,0,0,0,4,3,3
0,8,3,7,5,1,8,0,0,1,4,2,6
0,31,3,7,5,0,8,0,0,0,4,5,0
0,25,4,8,1,1,12,0,0,1,4,1,6
1,28,1,7,6,0,13,0,0,1,4,0,5
0,5,3,7,4,1,9,0,0,1,4,3,6
0,33,3,4,5,0,8,0,0,1,4,0,5
0,4,3,7,5,1,8,0,0,1,4,1,6
0,27,1,7,4,3,9,0,0,0,4,4,3
0,43,4,7,5,3,8,0,49,1,2,1,8
0,4,5,7,4,1,9,0,0,0,4,3,1
0,34,3,7,5,0,8,0,0,1,4,0,5
0,13,3,7,5,2,8,0,0,1,4,2,7
0,29,4,7,0,3,11,0,0,1,4,1,8
1,26,3,7,0,0,10,0,0,1,4,0,5
0,40,3,7,5,1,8,0,0,1,2,1,6
1,31,3,7,6,0,13,0,51,1,4,0,5
1,22,4,8,1,0,12,98,0,1,1,0,5
0,51,4,7,5,0,8,37,0,1,4,0,5
0,16,3,7,4,1,9,0,0,1,4,1,6
0,5,2,7,5,1,8,71,0,1,4,3,6
0,1,5,7,3,1,6,0,0,1,4,2,6
0,11,3,7,5,1,8,0,0,1,4,1,6
0,15,3,1,6,0,13,0,0,1,1,0,5
0,39,3,7,5,3,8,0,0,1,4,1,8
0,19,3,7,5,0,8,0,0,1,4,0,5
0,17,3,7,4,0,9,0,0,1,4,0,5
0,1,3,7,5,1,8,0,37,0,4,1,1
0,22,3,7,3,4,5,0,26,1,2,1,9
0,8,3,7,1,1,12,0,0,0,4,1,1
0,10,4,7,4,1,9,0,0,1,4,1,6
0,39,4,7,6,3,13,0,49,1,4,1,8
0,16,4,7,5,0,8,0,0,1,4,0,5
1,32,4,7,2,0,15,0,0,1,2,0,5
0,27,4,7,5,0,8,0,0,1,4,0,5
1,13,4,7,3,1,6,0,0,1,4,1,6
0,10,3,7,5,3,8,0,0,1,4,1,8
1,8,3,7,1,1,12,0,0,1,4,1,6
0,13,4,7,1,1,12,0,0,1,4,1,6
0,21,3,6,0,0,11,0,0,1,4,0,5
0,21,3,7,5,0,8,0,0,1,4,0,5
0,29,3,7,4,3,9,0,0,0,4,4,3
0,20,3,7,5,4,8,0,0,0,4,4,4
1,45,3,7,5,0,8,0,0,1,4,0,5
0,38,4,7,5,0,8,0,0,1,4,0,5
0,30,4,7,5,2,8,0,0,1,4,1,7
0,28,3,7,5,0,8,0,0,0,4,5,0
0,33,3,7,5,0,8,0,0,1,4,0,5
0,19,3,7,5,3,8,0,0,1,4,4,8
0,28,3,7,5,1,8,0,0,0,4,1,1
0,6,3,7,5,1,8,0,0,1,4,1,6
1,20,3,7,0,0,11,98,0,1,4,0,5
1,21,1,7,2,0,15,0,0,1,4,0,5
0,10,3,7,4,1,9,0,0,1,2,3,6
0,12,3,7,1,0,12,0,0,0,4,5,0
0,28,1,7,6,1,13,0,0,0,4,1,1
1,24,4,7,5,0,8,0,50,1,4,0,5
0,21,4,7,4,1,9,0,0,0,4,1,1
0,10,3,7,1,1,12,0,0,1,4,1,6
0,34,0,8,4,0,9,0,0,1,3,0,5
0,27,0,7,5,3,8,0,0,1,4,1,8
0,16,0,6,6,0,13,0,0,1,2,0,5
1,11,4,7,5,0,8,122,0,1,2,0,5
1,15,3,7,1,0,12,0,0,1,4,0,5
0,26,3,7,6,0,13,0,0,1,4,0,5
0,28,1,7,5,3,8,0,0,0,2,3,3
1,35,0,7,0,0,11,95,0,1,4,0,5
0,7,3,7,5,1,8,0,0,1,4,1,6
0,2,5,7,4,1,9,0,0,1,4,3,6
1,30,3,7,0,0,10,0,0,1,4,0,5
1,36,4,7,2,3,15,109,0,1,4,1,8
1,14,3,7,1,0,12,0,0,1,4,0,5
0,13,3,7,0,1,10,0,0,1,4,1,6
0,39,3,7,5,0,8,0,0,1,4,0,5
1,32,0,7,1,0,12,0,0,1,4,0,5
0,21,3,7,5,0,8,0,0,1,4,0,5
0,2,3,7,4,1,9,0,0,1,4,3,6
0,22,3,7,0,0,10,0,0,1,4,0,5
0,21,3,7,5,0,8,0,0,1,4,0,5
1,30,3,7,5,0,8,0,0,1,4,0,5
0,41,3,7,3,0,6,0,0,1,4,0,5
0,10,3,7,5,1,8,27,0,1,2,1,6
1,42,1,7,6,3,13,0,0,1,4,1,8
0,7,3,7,1,1,12,0,0,1,4,1,6
0,25,3,7,0,0,10,36,0,1,4,0,5
1,36,1,7,6,0,13,0,0,1,4,0,5
0,18,3,7,5,0,8,0,0,1,4,0,5
1,19,1,2,5,0,8,0,0,0,1,5,0
0,9,3,6,5,0,8,0,0,1,4,0,5
0,16,3,7,3,3,4,0,0,1,4,1,8
0,12,3,7,4,0,9,0,0,1,4,0,5
0,26,3,7,3,0,6,0,0,1,4,0,5
1,18,3,7,1,0,12,112,0,1,4,0,5
1,31,3,5,1,2,12,0,0,0,1,2,2
0,28,1,7,6,3,13,0,0,0,4,1,3
0,26,3,7,5,3,8,0,0,0,4,1,3
0,10,3,7,3,1,4,0,0,1,4,3,6
0,4,3,7,3,1,3,0,0,1,4,3,6
0,46,5,7,5,4,8,0,0,0,4,1,4
1,22,3,7,4,0,9,112,0,1,4,0,5
1,35,4,7,1,0,12,112,0,1,4,0,5
0,24,4,7,1,4,12,0,0,0,4,4,4
1,31,3,7,5,0,8,98,0,1,4,0,5
0,10,5,7,3,3,6,0,0,0,4,4,3
0,36,1,7,5,3,8,0,10,1,4,1,8
0,16,1,7,0,0,11,0,0,1,4,0,5
0,20,3,7,3,1,5,0,0,1,4,3,6
0,1,5,7,4,1,9,0,0,0,4,3,1
1,26,0,7,2,3,15,0,0,0,2,4,3
0,3,3,7,4,1,9,0,0,0,4,1,1
1,30,3,7,7,0,14,0,0,1,4,0,5
0,19,4,7,5,0,8,0,0,1,4,0,5
1,24,3,7,5,0,8,0,50,1,4,0,5
0,50,3,7,3,0,3,19,0,1,4,0,5
0,21,3,6,1,2,12,0,0,1,2,1,7
0,30,4,7,6,1,13,0,0,1,2,1,6
0,22,3,7,0,0,10,0,0,1,4,0,5
0,17,4,8,1,0,12,0,19,1,4,0,5
0,19,3,7,5,1,8,0,0,1,2,3,6
0,7,3,7,4,0,9,0,0,1,2,0,5
0,33,4,7,5,0,8,0,0,1,4,0,5
0,4,3,7,5,1,8,6,0,0,4,1,1
0,4,3,6,3,1,4,0,0,0,4,3,1
0,23,3,7,5,1,8,0,0,1,4,1,6
0,2,3,7,4,1,9,0,0,0,4,1,1
0,21,3,7,5,1,8,0,0,0,4,1,1
0,17,3,7,0,0,10,0,0,1,4,0,5
0,27,1,7,4,3,9,0,0,1,4,1,8
0,3,3,7,0,1,11,0,0,0,4,3,1
1,27,3,1,5,1,8,0,23,1,4,1,6
0,32,1,7,5,3,8,3,0,0,4,1,3
1,28,4,7,0,0,11,0,0,1,4,0,5
0,7,3,7,5,1,8,0,0,1,4,3,6
0,17,3,7,5,3,8,0,0,1,4,3,8
1,41,4,7,5,0,8,0,0,1,4,0,5
0,22,3,7,5,0,8,0,0,1,4,0,5
0,5,3,7,5,1,8,0,0,1,4,3,6
1,21,3,7,1,0,12,0,0,0,4,5,0
1,15,0,7,7,0,14,112,0,1,4,0,5
0,28,1,7,5,3,8,0,0,1,4,1,8
0,6,3,7,5,0,8,0,0,1,2,0,5
0,18,3,7,0,0,11,0,0,1,4,0,5
1,35,3,7,4,0,9,0,0,1,4,0,5
0,38,3,7,4,3,9,0,0,1,4,1,8
0,6,3,7,5,1,8,0,0,1,4,3,6
0,5,3,7,1,0,12,45,0,0,0,3,0
0,10,3,7,5,0,8,0,0,1,4,0,5
0,7,3,7,0,1,11,0,0,0,4,3,1
